#|SEDE_ATENCION|TIPO_SOLICITUD|SEXO_BENEFICIARIO|EDAD_BENEFICIARIO|DISTRITO_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD_BENEFICIARIO|ANO_TRA|MES_TRA|TOTAL_MOV_MIGRA|ESTADO_TRAMITE|NACIONALIDAD_SOLICITANTE|FECHA_DE_CORTE
684|SERVICIOS WEB|PROPIETARIO|F|30|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-26
685|SERVICIOS WEB|PROPIETARIO|M|34|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-26
686|SERVICIOS WEB|PROPIETARIO|M|38|LOS OLIVOS|LIMA|ECUATORIANA|2023|OCTUBRE|0|E|ECUATORIANA|2023-10-26
687|SERVICIOS WEB|PROPIETARIO|F|38|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|3|E|VENEZOLANA|2023-10-26
688|SERVICIOS WEB|PROPIETARIO|M|29|BELLAVISTA|CALLAO|COLOMBIANA|2023|OCTUBRE|4|E|COLOMBIANA|2023-10-26
689|SERVICIOS WEB|PROPIETARIO|F|29|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
690|SERVICIOS WEB|PROPIETARIO|M|60|JESUS MARIA|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
691|SERVICIOS WEB|PROPIETARIO|M|27|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
692|SERVICIOS WEB|PROPIETARIO|M|30|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
693|SERVICIOS WEB|PROPIETARIO|F|79|AREQUIPA|AREQUIPA|BOLIVIANA|2023|OCTUBRE|32|E|BOLIVIANA|2023-10-26
694|SERVICIOS WEB|PROPIETARIO|M|47|SAN JUAN BAUTISTA|LORETO|SURINAMES|2023|OCTUBRE|0|E|SURINAMES|2023-10-26
695|SERVICIOS WEB|PROPIETARIO|M|31|CARABAYLLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
696|SERVICIOS WEB|PROPIETARIO|M|53|BELLAVISTA|CALLAO|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-26
697|SERVICIOS WEB|PROPIETARIO|M|35|PISCO|ICA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
698|SERVICIOS WEB|PROPIETARIO|F|34|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
699|SERVICIOS WEB|PROPIETARIO|F|31|LA MOLINA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-26
700|SERVICIOS WEB|PROPIETARIO|M|51|SANTIAGO DE SURCO|LIMA|BRITANICA|2023|OCTUBRE|0|E|BRITANICA|2023-10-26
701|SERVICIOS WEB|PROPIETARIO|M|40|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-26
702|SERVICIOS WEB|PROPIETARIO|M|48|MAGDALENA DEL MAR|LIMA|VENEZOLANA|2023|OCTUBRE|2|E|VENEZOLANA|2023-10-27
703|SERVICIOS WEB|PROPIETARIO|F|41|CARABAYLLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
704|SERVICIOS WEB|PROPIETARIO|M|31|CARMEN DE LA LEGUA REYNOSO|CALLAO|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
705|SERVICIOS WEB|PROPIETARIO|F|33|SAN JUAN DE LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
706|SERVICIOS WEB|PROPIETARIO|F|22|CARMEN DE LA LEGUA REYNOSO|CALLAO|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-27
707|SERVICIOS WEB|PROPIETARIO|M|42|SANTIAGO DE SURCO|LIMA|AUSTRALIANA|2023|OCTUBRE|9|E|AUSTRALIANA|2023-10-27
708|SERVICIOS WEB|PROPIETARIO|M|54|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|58|E|ESTADOUNIDENSE|2023-10-27
709|LIMA|PROPIETARIO|M|9|LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-27
710|SERVICIOS WEB|PROPIETARIO|M|48|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|142|E|CHILENA|2023-10-27
711|SERVICIOS WEB|PROPIETARIO|F|66|SAN ISIDRO|LIMA|VENEZOLANA|2023|OCTUBRE|98|E|VENEZOLANA|2023-10-27
712|SERVICIOS WEB|PROPIETARIO|M|50|MIRAFLORES|LIMA|CHINA|2023|OCTUBRE|31|E|CHINA|2023-10-27
713|SERVICIOS WEB|PROPIETARIO|F|19|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
714|SERVICIOS WEB|PROPIETARIO|M|29|LA VICTORIA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-27
715|SERVICIOS WEB|PROPIETARIO|M|46|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|70|E|ESPAÑOLA|2023-10-27
716|SERVICIOS WEB|PROPIETARIO|M|40|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
717|SERVICIOS WEB|PROPIETARIO|F|40|MIRAFLORES|LIMA|BRASILERA|2023|OCTUBRE|16|E|BRASILERA|2023-10-27
718|SERVICIOS WEB|PROPIETARIO|M|34|MIRAFLORES|LIMA|BRASILERA|2023|OCTUBRE|12|E|BRASILERA|2023-10-27
719|SERVICIOS WEB|PROPIETARIO|F|28|CARABAYLLO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
720|SERVICIOS WEB|PROPIETARIO|M|53|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|12|E|ESPAÑOLA|2023-10-27
721|SERVICIOS WEB|PROPIETARIO|M|43|MIRAFLORES|LIMA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-27
722|SERVICIOS WEB|PROPIETARIO|M|40|PACHACAMAC|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
723|SERVICIOS WEB|PROPIETARIO|F|49|ZORRITOS|TUMBES|COLOMBIANA|2023|OCTUBRE|1|E|COLOMBIANA|2023-10-27
724|SERVICIOS WEB|PROPIETARIO|F|38|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|9|E|VENEZOLANA|2023-10-27
725|SERVICIOS WEB|PROPIETARIO|F|24|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
726|SERVICIOS WEB|PROPIETARIO|M|63|SAN MIGUEL|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
727|SERVICIOS WEB|PROPIETARIO|F|35|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
728|SERVICIOS WEB|PROPIETARIO|M|32|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
729|SERVICIOS WEB|PROPIETARIO|F|30|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
730|SERVICIOS WEB|PROPIETARIO|M|79|CHORRILLOS|LIMA|PERUANA|2023|OCTUBRE|4|E|PERUANA|2023-10-27
731|SERVICIOS WEB|PROPIETARIO|F|24|ALTO SELVA ALEGRE|AREQUIPA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
732|SERVICIOS WEB|PROPIETARIO|M|41|SAN MARTIN DE PORRES|LIMA|ECUATORIANA|2023|OCTUBRE|11|E|ECUATORIANA|2023-10-27
733|SERVICIOS WEB|PROPIETARIO|M|29|SAN LUIS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
734|SERVICIOS WEB|PROPIETARIO|F|29|COMAS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
735|SERVICIOS WEB|PROPIETARIO|M|42|CHICLAYO|LAMBAYEQUE|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
736|SERVICIOS WEB|PROPIETARIO|F|55|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|VENEZOLANA|2023|OCTUBRE|19|E|VENEZOLANA|2023-10-27
737|SERVICIOS WEB|PROPIETARIO|M|38|LA MOLINA|LIMA|CHILENA|2023|OCTUBRE|142|E|CHILENA|2023-10-27
738|SERVICIOS WEB|PROPIETARIO|F|34|MIRAFLORES|LIMA|ECUATORIANA|2023|OCTUBRE|4|E|ECUATORIANA|2023-10-27
739|SERVICIOS WEB|PROPIETARIO|M|42|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
740|SERVICIOS WEB|PROPIETARIO|M|36|MIRAFLORES|LIMA|INDIA|2023|OCTUBRE|0|E|INDIA|2023-10-27
741|SERVICIOS WEB|PROPIETARIO|F|29|COMAS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
742|SERVICIOS WEB|PROPIETARIO|F|26|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-27
743|SERVICIOS WEB|PROPIETARIO|M|36|INDEPENDENCIA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
744|SERVICIOS WEB|PROPIETARIO|F|21|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
745|SERVICIOS WEB|PROPIETARIO|M|40|SAN MIGUEL|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
746|SERVICIOS WEB|PROPIETARIO|M|54|YARABAMBA|AREQUIPA|CHINA|2023|OCTUBRE|2|E|CHINA|2023-10-27
747|SERVICIOS WEB|PROPIETARIO|M|48|SAN JUAN DE MIRAFLORES|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-27
748|SERVICIOS WEB|PROPIETARIO|M|27|TARAPOTO|SAN MARTIN|COLOMBIANA|2023|OCTUBRE|3|E|COLOMBIANA|2023-10-27
749|SERVICIOS WEB|PROPIETARIO|M|49|MIRAFLORES|LIMA|MEXICANA|2023|OCTUBRE|59|E|MEXICANA|2023-10-27
750|SERVICIOS WEB|PROPIETARIO|M|34|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
751|SERVICIOS WEB|PROPIETARIO|M|33|SAN ISIDRO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-27
752|SERVICIOS WEB|PROPIETARIO|F|44|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-27
753|SERVICIOS WEB|PROPIETARIO|F|25|EL AGUSTINO|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-28
754|SERVICIOS WEB|PROPIETARIO|M|52|SAN ISIDRO|LIMA|ISRAELI|2023|OCTUBRE|10|E|ISRAELI|2023-10-28
755|SERVICIOS WEB|PROPIETARIO|M|40|PUNTA NEGRA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
756|SERVICIOS WEB|PROPIETARIO|M|24|LURIGANCHO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
757|SERVICIOS WEB|PROPIETARIO|M|40|SAN ISIDRO|LIMA|MEXICANA|2023|OCTUBRE|0|E|MEXICANA|2023-10-28
758|SERVICIOS WEB|PROPIETARIO|M|37|CHULUCANAS|PIURA|MARROQUI|2023|OCTUBRE|1|E|MARROQUI|2023-10-28
759|SERVICIOS WEB|PROPIETARIO|F|34|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
760|SERVICIOS WEB|PROPIETARIO|F|29|PAITA|PIURA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-28
761|SERVICIOS WEB|PROPIETARIO|M|45|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-28
762|SERVICIOS WEB|PROPIETARIO|F|27|CHORRILLOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
763|SERVICIOS WEB|PROPIETARIO|M|21|HUANCAYO|JUNIN|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
764|SERVICIOS WEB|PROPIETARIO|M|45|ICA|ICA|COLOMBIANA|2023|OCTUBRE|3|E|COLOMBIANA|2023-10-28
765|SERVICIOS WEB|PROPIETARIO|M|33|PUENTE PIEDRA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-28
766|SERVICIOS WEB|PROPIETARIO|M|29|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-28
767|SERVICIOS WEB|PROPIETARIO|M|29|CALLERIA|UCAYALI|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-28
768|SERVICIOS WEB|PROPIETARIO|M|36|MAGDALENA DEL MAR|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-29
769|SERVICIOS WEB|PROPIETARIO|M|56|LURIN|LIMA|CHINA|2023|OCTUBRE|1|E|CHINA|2023-10-29
770|SERVICIOS WEB|PROPIETARIO|M|41|MIRAFLORES|LIMA|CHILENA|2023|OCTUBRE|80|E|CHILENA|2023-10-29
771|SERVICIOS WEB|PROPIETARIO|F|33|SAN MIGUEL|LIMA|INDIA|2023|OCTUBRE|0|E|INDIA|2023-10-29
772|SERVICIOS WEB|PROPIETARIO|F|31|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-29
773|SERVICIOS WEB|PROPIETARIO|F|42|LURIN|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-29
774|SERVICIOS WEB|PROPIETARIO|M|36|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
775|SERVICIOS WEB|PROPIETARIO|M|28|SAN ISIDRO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-30
776|SERVICIOS WEB|PROPIETARIO|M|35|SANTIAGO DE SURCO|LIMA|COLOMBIANA|2023|OCTUBRE|41|E|COLOMBIANA|2023-10-30
777|SERVICIOS WEB|PROPIETARIO|F|38|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-30
778|SERVICIOS WEB|PROPIETARIO|F|46|SAN ISIDRO|LIMA|BRASILERA|2023|OCTUBRE|0|E|BRASILERA|2023-10-30
779|SERVICIOS WEB|PROPIETARIO|F|31|TACNA|TACNA|VENEZOLANA|2023|OCTUBRE|4|E|VENEZOLANA|2023-10-30
780|SERVICIOS WEB|PROPIETARIO|M|73|MIRAFLORES|LIMA|CANADIENSE|2023|OCTUBRE|43|E|CANADIENSE|2023-10-30
781|SERVICIOS WEB|PROPIETARIO|F|47|SANTIAGO DE SURCO|LIMA|DOMINICANA|2023|OCTUBRE|3|E|DOMINICANA|2023-10-30
782|SERVICIOS WEB|PROPIETARIO|F|47|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
783|SERVICIOS WEB|PROPIETARIO|F|42|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
784|SERVICIOS WEB|PROPIETARIO|F|33|PUENTE PIEDRA|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-30
785|SERVICIOS WEB|PROPIETARIO|F|39|SANTIAGO DE SURCO|LIMA|CANADIENSE|2023|OCTUBRE|0|E|CANADIENSE|2023-10-30
786|SERVICIOS WEB|PROPIETARIO|M|41|PARIÑAS|PIURA|VENEZOLANA|2023|OCTUBRE|12|E|VENEZOLANA|2023-10-30
787|SERVICIOS WEB|PROPIETARIO|F|36|MIRAFLORES|LIMA|CANADIENSE|2023|OCTUBRE|0|E|CANADIENSE|2023-10-30
788|SERVICIOS WEB|PROPIETARIO|M|47|SANTIAGO DE SURCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
789|SERVICIOS WEB|PROPIETARIO|M|49|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
790|SERVICIOS WEB|PROPIETARIO|F|49|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
791|SERVICIOS WEB|PROPIETARIO|F|60|BARRANCO|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
792|SERVICIOS WEB|PROPIETARIO|M|38|LA MOLINA|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
793|SERVICIOS WEB|PROPIETARIO|F|35|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
794|SERVICIOS WEB|PROPIETARIO|M|39|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
795|SERVICIOS WEB|PROPIETARIO|M|66|MIRAFLORES|LIMA|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-30
796|SERVICIOS WEB|PROPIETARIO|F|28|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
797|SERVICIOS WEB|PROPIETARIO|M|43|MIRAFLORES|LIMA|COLOMBIANA|2023|OCTUBRE|20|E|COLOMBIANA|2023-10-30
798|SERVICIOS WEB|PROPIETARIO|M|45|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
799|SERVICIOS WEB|PROPIETARIO|F|35|SAN JUAN DE LURIGANCHO|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-30
800|SERVICIOS WEB|PROPIETARIO|M|38|BREÑA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
801|SERVICIOS WEB|PROPIETARIO|M|51|CARMEN DE LA LEGUA REYNOSO|CALLAO|ESPAÑOLA|2023|OCTUBRE|0|E|ESPAÑOLA|2023-10-30
802|SERVICIOS WEB|PROPIETARIO|F|38|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
803|SERVICIOS WEB|PROPIETARIO|F|57|MIRAFLORES|LIMA|COLOMBIANA|2023|OCTUBRE|12|E|COLOMBIANA|2023-10-30
804|SERVICIOS WEB|PROPIETARIO|F|67|LA MOLINA|LIMA|CANADIENSE|2023|OCTUBRE|0|E|CANADIENSE|2023-10-30
805|SERVICIOS WEB|PROPIETARIO|F|35|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-30
806|SERVICIOS WEB|PROPIETARIO|F|29|MIRAFLORES|LIMA|COLOMBIANA|2023|OCTUBRE|0|E|COLOMBIANA|2023-10-30
807|TACNA|PROPIETARIO|M|46|<NO DEFINIDO>|<NO DEFINIDO>|CHILENA|2023|OCTUBRE|248|E|CHILENA|2023-10-30
808|SERVICIOS WEB|PROPIETARIO|M|44|SAN ISIDRO|LIMA|ESPAÑOLA|2023|OCTUBRE|60|E|ESPAÑOLA|2023-10-30
809|SERVICIOS WEB|PROPIETARIO|M|47|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|FRANCESA|2023|OCTUBRE|0|E|FRANCESA|2023-10-30
810|SERVICIOS WEB|PROPIETARIO|F|33|ATE|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
811|SERVICIOS WEB|PROPIETARIO|M|58|CIENEGUILLA|LIMA|ALEMANA|2023|OCTUBRE|11|E|ALEMANA|2023-10-30
812|SERVICIOS WEB|PROPIETARIO|M|45|LA MOLINA|LIMA|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-30
813|SERVICIOS WEB|PROPIETARIO|M|58|CIENEGUILLA|LIMA|ALEMANA|2023|OCTUBRE|0|E|ALEMANA|2023-10-30
814|SERVICIOS WEB|PROPIETARIO|F|51|SAN MIGUEL|LIMA|COLOMBIANA|2023|OCTUBRE|54|E|COLOMBIANA|2023-10-30
815|SERVICIOS WEB|PROPIETARIO|M|38|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
816|SERVICIOS WEB|PROPIETARIO|M|25|LIMA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
817|SERVICIOS WEB|PROPIETARIO|F|43|APLAO|AREQUIPA|BOLIVIANA|2023|OCTUBRE|2|E|BOLIVIANA|2023-10-30
818|SERVICIOS WEB|PROPIETARIO|F|26|COMAS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-30
819|SERVICIOS WEB|PROPIETARIO|M|28|BREÑA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
820|SERVICIOS WEB|PROPIETARIO|F|51|<NO DEFINIDO>|<NO DEFINIDO>|ESTADOUNIDENSE|2023|OCTUBRE|10|E|ESTADOUNIDENSE|2023-10-31
821|SERVICIOS WEB|PROPIETARIO|F|38|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|COLOMBIANA|2023|OCTUBRE|24|E|COLOMBIANA|2023-10-31
822|SERVICIOS WEB|PROPIETARIO|M|67|BARRANCO|LIMA|BRITANICA|2023|OCTUBRE|104|E|BRITANICA|2023-10-31
823|SERVICIOS WEB|PROPIETARIO|M|61|CALLERIA|UCAYALI|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
824|SERVICIOS WEB|PROPIETARIO|F|34|PUEBLO LIBRE (MAGDALENA VIEJA)|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
825|SERVICIOS WEB|PROPIETARIO|M|55|CHACAS|ANCASH|ITALIANA|2023|OCTUBRE|39|E|ITALIANA|2023-10-31
826|SERVICIOS WEB|PROPIETARIO|F|46|MIRAFLORES|LIMA|COSTARRICENSE|2023|OCTUBRE|0|E|COSTARRICENSE|2023-10-31
827|SERVICIOS WEB|PROPIETARIO|M|54|TRUJILLO|LA LIBERTAD|ESPAÑOLA|2023|OCTUBRE|52|E|ESPAÑOLA|2023-10-31
828|SERVICIOS WEB|PROPIETARIO|M|71|LIMA|LIMA|ITALIANA|2023|OCTUBRE|34|E|ITALIANA|2023-10-31
829|SERVICIOS WEB|PROPIETARIO|M|43|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
830|SERVICIOS WEB|PROPIETARIO|F|35|MIRAFLORES|LIMA|ESTADOUNIDENSE|2023|OCTUBRE|0|E|ESTADOUNIDENSE|2023-10-31
831|SERVICIOS WEB|PROPIETARIO|M|39|TACNA|TACNA|NEERLANDESA|2023|OCTUBRE|66|E|NEERLANDESA|2023-10-31
832|SERVICIOS WEB|PROPIETARIO|M|25|CALLERIA|UCAYALI|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-31
833|SERVICIOS WEB|PROPIETARIO|F|43|SAN JUAN DE MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
834|SERVICIOS WEB|PROPIETARIO|F|23|MIRAFLORES|AREQUIPA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
835|SERVICIOS WEB|PROPIETARIO|M|28|SAN MARTIN DE PORRES|LIMA|VENEZOLANA|2023|OCTUBRE|10|E|VENEZOLANA|2023-10-31
836|SERVICIOS WEB|PROPIETARIO|M|40|SANTIAGO DE SURCO|LIMA|CHINA|2023|OCTUBRE|0|E|CHINA|2023-10-31
837|SERVICIOS WEB|PROPIETARIO|F|32|SANTA ANITA|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
838|SERVICIOS WEB|PROPIETARIO|M|56|SAN ISIDRO|LIMA|PORTUGUESA|2023|OCTUBRE|0|E|PORTUGUESA|2023-10-31
839|SERVICIOS WEB|PROPIETARIO|F|26|SAN MIGUEL|LIMA|VENEZOLANA|2023|OCTUBRE|1|E|VENEZOLANA|2023-10-31
840|SERVICIOS WEB|PROPIETARIO|F|27|SAN JERONIMO|CUSCO|ARGENTINA|2023|OCTUBRE|0|E|ARGENTINA|2023-10-31
841|SERVICIOS WEB|PROPIETARIO|M|25|MIRAFLORES|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
842|SERVICIOS WEB|PROPIETARIO|F|26|CALLAO|CALLAO|ECUATORIANA|2023|OCTUBRE|5|E|ECUATORIANA|2023-10-31
843|SERVICIOS WEB|PROPIETARIO|M|66|ATE|LIMA|HOLANDESA|2023|OCTUBRE|168|E|HOLANDESA|2023-10-31
844|SERVICIOS WEB|PROPIETARIO|M|51|SAN ISIDRO|LIMA|CHILENA|2023|OCTUBRE|0|E|CHILENA|2023-10-31
845|SERVICIOS WEB|PROPIETARIO|F|26|SULLANA|PIURA|ECUATORIANA|2023|OCTUBRE|5|E|ECUATORIANA|2023-10-31
846|SERVICIOS WEB|PROPIETARIO|F|27|SANTIAGO DE SURCO|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
847|SERVICIOS WEB|PROPIETARIO|M|22|LOS OLIVOS|LIMA|VENEZOLANA|2023|OCTUBRE|0|E|VENEZOLANA|2023-10-31
848|SERVICIOS WEB|PROPIETARIO|M|46|PARIÑAS|PIURA|COLOMBIANA|2023|OCTUBRE|27|E|COLOMBIANA|2023-10-31
